                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                0.88966,                0.39027,                 1.0588,                0.95751,                0.96195,                0.97694,                0.66365,                 1.1911,                0.44453,                 1.2031,             0.00066616,             0.00066616,             0.00066616
                      2,                0.95134,                0.43416,                 1.0943,                0.97017,                0.94571,                0.96971,                 0.6618,                 1.1844,                0.44618,                 1.2018,             0.00067308,             0.00067308,             0.00067308
